#key	style	ss_system_id
Woody Woodpecker and Friends - Volume Three (USA)	box-2D	29
Woody Woodpecker and Friends - Volume Two (USA)	box-2D	29
World Cup Golf - Hyatt Dorado Beach (USA, Europe)	box-2D	29
World Cup Special (Japan)	box-2D	29
Yakyuuken Special, The (Japan)	box-2D	29
Yamada Kamachi Bijutsukan - Kamachi's Museum (Japan)	box-2D	29
Yamamura Misa Suspense - Kyoto Kurama Sansou Satsujin Jiken (Japan) (Disc 1)	box-2D	29
Yu Yu Hakusho (Japan)	box-2D	29
Yuujou Densetsu - The Doraemons (Japan)	box-2D	29
Zhadnost - The People's Party (USA, Europe)	box-2D	29
