#name	crc	size	key
Digimon Adventure - Cathode Tamer (Japan)	42ad238b	2097152	Digimon Adventure - Cathode Tamer (Japan)
Digimon Adventure 02 - Tag Tamers (Japan)	56ce1bc5	2097152	Digimon Adventure 02 - Tag Tamers (Japan)
Digimon Adventure 02 - Tag Tamers (Japan) (Rev 1)	6ededaf8	2097152	Digimon Adventure 02 - Tag Tamers (Japan)
Digimon Adventure Campaign (Japan) (Limited Version)	7e03e8da	2097152	Digimon Adventure - Cathode Tamer (Japan)
Digital Monster - Ver. WonderSwan (Japan) (Rev 1)	ab59de2e	2097152	Digimon - Ver. WonderSwan (Hong Kong) (En)
Digital Partner (Japan)	b5e675ae	2097152	Digital Partner (Japan)
Dokodemo Hamster (Japan)	89e7d950	1048576	Dokodemo Hamster (Japan)
Engacho! for WonderSwan (Japan)	4e467626	1048576	Engacho! for WonderSwan (Japan)
Fever - Sankyo Koushiki Pachinko Simulation for WonderSwan (Japan)	8922dd0b	2097152	Fever - Sankyo Koushiki Pachinko Simulation for WonderSwan (Japan)
Final Lap 2000 (Japan)	ce2f1a1d	1048576	Final Lap 2000 (Japan)
Fire Pro Wrestling for WonderSwan (Japan) (Rev 5)	f246a68e	4194304	Fire Pro Wrestling for WonderSwan (Japan) (Rev 5)
Fishing Freaks - Bass Rise for WonderSwan (Japan)	a1fb16fc	1048576	Fishing Freaks - Bass Rise for WonderSwan (Japan)
From TV Animation One Piece - Mezase Kaizoku Ou! (Japan)	f2e362b8	1048576	From TV Animation One Piece - Mezase Kaizoku Ou! (Japan)
Ganso Jajamaru-kun (Japan)	a193458c	524288	Ganso Jajamaru-kun (Japan)
Glocal Hexcite (Japan)	4aed3911	1048576	Glocal Hexcite (Japan)
Gomoku Narabe & Reversi - Touryuumon (Japan)	a9f11523	1048576	Gomoku Narabe & Reversi - Touryuumon (Japan)
Goraku Ou Tango! (Japan) (Rev 2)	00137e86	1048576	Goraku Ou Tango! (Japan) (Rev 2)
GunPey (Japan)	a1656bbb	1048576	GunPey (Japan)
Hanafuda Shiyouyo (Japan)	4b22270d	1048576	Hanafuda Shiyouyo (Japan)
Harobots (Japan)	aa525c04	2097152	Harobots (Japan)
Harobots (Japan) (Rev 1)	f75ce82c	2097152	Harobots (Japan)
Hunter X Hunter - Ishi o Tsugu Mono (Japan) (Rev 1)	bd6fc68a	4194304	Hunter X Hunter - Ishi o Tsugu Mono (Japan) (Rev 2)
Hunter X Hunter - Ishi o Tsugu Mono (Japan) (Rev 2)	70aa800e	4194304	Hunter X Hunter - Ishi o Tsugu Mono (Japan) (Rev 2)
Kakutou Ryouri Densetsu Bistro Recipe - Wonder Battle Hen (Japan)	4d103236	1048576	Kakutou Ryouri Densetsu Bistro Recipe - Wonder Battle Hen (Japan)
