#name	crc	size	key
Terrors 2 (Japan)	9bd8f08c	4194304	Terrors 2 (Japan)
Tetris (Japan)	7b0caea9	1048576	Tetris (Japan)
Tonpuusou (Japan)	47659b2c	1048576	Tonpuusou (Japan)
Uchuu Senkan Yamato (Japan)	5793bdda	4194304	Uchuu Senkan Yamato (Japan)
Ultraman - Hikari no Kuni no Shisha (Japan)	de2208ab	2097152	Ultraman - Hikari no Kuni no Shisha (Japan)
Wild Card (Japan)	d9401f0a	2097152	Wild Card (Japan)
With You - Mitsumete Itai (Japan)	e14e9d36	4194304	With You - Mitsumete Itai (Japan)
Wizardry Scenario 1 - Proving Grounds of the Mad Overlord (Japan)	15e55706	2097152	Wizardry Scenario 1 - Proving Grounds of the Mad Overlord (Japan)
Wonder Classic (Japan)	12f10b27	4194304	Wonder Classic (Japan)
X - Card of Fate (Japan)	66b617d5	4194304	X - Card of Fate (Japan)
XI Little (Japan)	25e2ba75	2097152	XI Little (Japan)
