#name	crc	size	key
Star Wars - The Arcade Game (USA) (Beta) (1984-04-12)	d7febc67	16384	Star Wars - The Arcade Game (USA)
Steamroller (USA) (Proto)	153ac4ef	16384	Steamroller (USA) (Proto)
Strike It! (Europe)	d247a1c8	16384	Strike It! (Europe)
Subroc (USA, Europe)	a417f25f	20480	Subroc (USA, Europe)
Super Action Baseball (USA)	b3bcf3f9	20480	Super Action Baseball (USA)
Super Action Football (Europe)	4d6c0458	32768	Super Action Football (USA)
Super Action Football (USA)	62619dc0	32768	Super Action Football (USA)
Super Cobra (USA)	f84622d2	8192	Super Cobra (USA)
Super Cross Force (USA, Europe)	84350129	12288	Super Cross Force (USA, Europe)
Super DK! (USA) (Proto)	ef25af90	32768	Super DK! (USA) (Proto)
Super DK! Junior (USA) (Proto)	c2e7f0e0	32768	Super DK! Junior (USA) (Proto)
Sword and the Sorcerer, The (USA) (Demo)	8bda7c48	16384	Sword and the Sorcerer, The (USA) (Demo)
TOMARC the Barbarian (USA)	1e14397e	16384	TOMARC the Barbarian (USA)
Tank Wars (Europe)	af6bbc7e	12288	Tank Wars (Europe)
Tarzan (USA, Europe)	7cd7a702	24576	Tarzan (USA, Europe)
Telly Turtle (USA)	c8bc1950	16384	Telly Turtle (USA)
Threshold (USA)	1593f7df	16384	Threshold (USA)
Time Pilot (USA, Europe)	b3a1eacb	16384	Time Pilot (USA, Europe)
Tournament Tennis (USA)	c1d5a702	16384	Tournament Tennis (USA)
Tunnels & Trolls (USA) (Demo)	291a0004	32768	Tunnels & Trolls (USA) (Demo)
Turbo (USA, Europe)	bd6ab02a	16384	Turbo (USA, Europe)
Tutankham (USA)	0408f58c	12288	Tutankham (USA)
Up 'n Down (USA)	fdd52ca0	16384	Up 'n Down (USA)
Venture (USA, Europe)	8e5a4aa3	16384	Venture (USA, Europe)
Victory (Europe)	b1fda1c5	20480	Victory (USA)
Victory (USA)	70142655	20480	Victory (USA)
Video Hustler (USA) (Proto 1)	841d168f	8192	Video Hustler (USA) (Proto 2)
Video Hustler (USA) (Proto 2)	a9177b20	8192	Video Hustler (USA) (Proto 2)
War Room (USA)	261b7d56	24576	War Room (USA)
WarGames (USA, Europe)	fd25adb3	24576	WarGames (USA, Europe)
Wing War (USA)	29ec00c9	16384	Wing War (USA)
Wizard of Id's - WizMath (USA)	b9ba2bb6	16384	Wizard of Id's - WizMath (USA)
Word Feud (USA)	f7a29c01	8192	Word Feud (USA)
Yolk's on you, The (Europe) (Proto)	997ad8de	16384	Yolk's on you, The (Europe) (Proto)
Zaxxon (USA, Europe)	8cb0891a	24576	Zaxxon (USA, Europe)
Zenji (USA)	6e523e50	16384	Zenji (USA)
